Cl_pop,1,0.116,-0.00153,0.0535,0.0212,0,0,0,0,0,0,0
beta_Cl_logtCLCRMLMIN,0.116,1,0.00433,-0.000346,0.0154,0,0,0,0,0,0,0
V1_pop,-0.00153,0.00433,1,-0.379,0.542,0,0,0,0,0,0,0
Q_pop,0.0535,-0.000346,-0.379,1,-0.167,0,0,0,0,0,0,0
V2_pop,0.0212,0.0154,0.542,-0.167,1,0,0,0,0,0,0,0
omega_Cl,0,0,0,0,0,1,9.93e-5,-0.00262,-0.00068,0.000839,-0.000448,-0.00951
omega_V1,0,0,0,0,0,9.93e-5,1,-0.0176,-0.13,0.307,-0.000859,-0.0182
corr_V2_V1,0,0,0,0,0,-0.00262,-0.0176,1,-0.00299,-0.591,0.016,0.34
omega_Q,0,0,0,0,0,-0.00068,-0.13,-0.00299,1,-0.013,-0.0109,-0.23
omega_V2,0,0,0,0,0,0.000839,0.307,-0.591,-0.013,1,-0.0102,-0.215
a1,0,0,0,0,0,-0.000448,-0.000859,0.016,-0.0109,-0.0102,1,-0.0121
a2,0,0,0,0,0,-0.00951,-0.0182,0.34,-0.23,-0.215,-0.0121,1
