Cl_pop,0.0217,-0.0187,-0.00181,0.000155,0.00458,-0.00291,-2.8e-05,0.00107,0.00128,0.00276,-3.75e-06,-0.00336,0.00336
beta_Cl_centeredCLCR,-0.0187,0.0319,-0.0105,0.00689,-0.016,0.0027,0.00344,0.00454,0.000206,-0.0184,-1.99e-05,0.0208,-0.0208
beta_Cl_lcatCl_2,-0.00181,-0.0105,0.0113,-0.00364,0.00829,0.000946,-0.00275,-0.00377,-0.00118,0.0118,1.74e-05,-0.0126,0.0126
V1_pop,0.000155,0.00689,-0.00364,0.00772,-0.00871,0.00225,0.00132,0.00109,0.000627,-0.00921,-2.08e-05,0.00831,-0.00831
Q_pop,0.00458,-0.016,0.00829,-0.00871,0.0594,-0.00682,-0.0027,-0.00293,-0.00119,0.0206,5.18e-05,-0.0194,0.0194
V2_pop,-0.00291,0.0027,0.000946,0.00225,-0.00682,0.0184,-0.000359,0.00422,-0.000685,-0.00104,-3.73e-05,0.00328,-0.00328
omega_Cl,-2.8e-05,0.00344,-0.00275,0.00132,-0.0027,-0.000359,0.00186,0.00297,0.00126,-0.00387,-6.14e-06,0.00424,-0.00424
corr_V1_Cl,0.00107,0.00454,-0.00377,0.00109,-0.00293,0.00422,0.00297,0.0265,0.00338,-0.00168,-1.18e-05,0.00868,-0.00868
omega_V1,0.00128,0.000206,-0.00118,0.000627,-0.00119,-0.000685,0.00126,0.00338,0.00314,-0.00196,-1.07e-05,0.00151,-0.00151
omega_Q,0.00276,-0.0184,0.0118,-0.00921,0.0206,-0.00104,-0.00387,-0.00168,-0.00196,0.046,3.39e-05,-0.023,0.023
b,-3.75e-06,-1.99e-05,1.74e-05,-2.08e-05,5.18e-05,-3.73e-05,-6.14e-06,-1.18e-05,-1.07e-05,3.39e-05,5.43e-06,-4.04e-05,4.04e-05
plcatCl_1,-0.00336,0.0208,-0.0126,0.00831,-0.0194,0.00328,0.00424,0.00868,0.00151,-0.023,-4.04e-05,0.0414,-0.0414
plcatCl_2,0.00336,-0.0208,0.0126,-0.00831,0.0194,-0.00328,-0.00424,-0.00868,-0.00151,0.023,4.04e-05,-0.0414,0.0414
