Cl_pop,1,0.116,-0.000952,0.034,0.00239,0,0,0,0,0,0,0
beta_Cl_logtCLCRMLMIN,0.116,1,0.0053,-0.00275,0.0122,0,0,0,0,0,0,0
V1_pop,-0.000952,0.0053,1,-0.218,0.624,0,0,0,0,0,0,0
Q_pop,0.034,-0.00275,-0.218,1,-0.167,0,0,0,0,0,0,0
V2_pop,0.00239,0.0122,0.624,-0.167,1,0,0,0,0,0,0,0
omega_Cl,0,0,0,0,0,1,0.000203,-0.00234,-0.000327,0.00108,-0.000176,-0.00779
omega_V1,0,0,0,0,0,0.000203,1,0.00983,-0.0501,0.385,-0.000927,-0.0411
corr_V2_V1,0,0,0,0,0,-0.00234,0.00983,1,0.0104,-0.558,0.00832,0.369
omega_Q,0,0,0,0,0,-0.000327,-0.0501,0.0104,1,-0.0362,-0.00272,-0.121
omega_V2,0,0,0,0,0,0.00108,0.385,-0.558,-0.0362,1,-0.00497,-0.221
a1,0,0,0,0,0,-0.000176,-0.000927,0.00832,-0.00272,-0.00497,1,-0.0135
a2,0,0,0,0,0,-0.00779,-0.0411,0.369,-0.121,-0.221,-0.0135,1
