Cl_pop,1,-0.0505,-0.975,0.0851,-0.102,-0.0604,1.31e-5,0.107,0.134,-0.112,0.111,-0.0272,0.102
beta_Cl_logtWTKG,-0.0505,1,0.0682,-0.132,0.159,0.0891,0.00111,-0.16,-0.203,0.171,-0.166,0.0162,-0.14
beta_Cl_tCLCRMLMIN,-0.975,0.0682,1,-0.0913,0.113,0.0649,-0.000309,-0.113,-0.144,0.12,-0.118,0.0265,-0.107
V1_pop,0.0851,-0.132,-0.0913,1,-0.647,0.399,0.0317,0.465,0.646,-0.59,0.484,-0.0948,0.486
Q_pop,-0.102,0.159,0.113,-0.647,1,0.19,-0.0343,-0.552,-0.772,0.707,-0.582,0.099,-0.565
V2_pop,-0.0604,0.0891,0.0649,0.399,0.19,1,-0.00556,-0.358,-0.406,0.29,-0.382,0.0236,-0.253
omega_Cl,1.31e-5,0.00111,-0.000309,0.0317,-0.0343,-0.00556,1,0.0279,0.0379,-0.0286,0.0279,0.0253,-0.00406
omega_V1,0.107,-0.16,-0.113,0.465,-0.552,-0.358,0.0279,1,0.796,-0.659,0.992,-0.0597,0.483
corr_V2_V1,0.134,-0.203,-0.144,0.646,-0.772,-0.406,0.0379,0.796,1,-0.819,0.818,-0.11,0.693
omega_Q,-0.112,0.171,0.12,-0.59,0.707,0.29,-0.0286,-0.659,-0.819,1,-0.681,0.101,-0.592
omega_V2,0.111,-0.166,-0.118,0.484,-0.582,-0.382,0.0279,0.992,0.818,-0.681,1,-0.0663,0.5
a1,-0.0272,0.0162,0.0265,-0.0948,0.099,0.0236,0.0253,-0.0597,-0.11,0.101,-0.0663,1,-0.159
a2,0.102,-0.14,-0.107,0.486,-0.565,-0.253,-0.00406,0.483,0.693,-0.592,0.5,-0.159,1
