parameter,value,se_sa,rse_sa
Cl_pop,5.75662451636352,1.46927924365822,25.5232773907992
beta_Cl_tCLCRMLMIN,0.587964591721587,0.248799085032554,42.3153177139561
V1_pop,40.4010200898076,3.42455143071135,8.47639842533408
Q_pop,12.8672981314592,2.83430556227197,22.0272005304857
V2_pop,47.0579201907158,5.0502951110788,10.7320831235444
omega_Cl,0.212291034230075,0.041072278376312,19.3471563814603
omega_V1,0.273795546675596,0.0644251369567726,23.5303816073773
omega_Q,0.645918474365779,0.173068253797545,26.7941327994186
omega_V2,0.344717628742739,0.0824847983585691,23.9282216750589
corr_V2_V1,0.998888786200503,0.00183783935674121,0.183988386107711
a1,0.302634382696879,0.0226884059056764,7.49696901703376
a2,0.0632512492154837,0.0065468943977768,10.3506167529955
