Cl_pop,0.047,-0.00175,-0.0446,-4.13e-5,0.000262,-2.23e-5,-7.07e-5,0.000176,1.33e-5,-8.49e-5,0.000151,-7.02e-5,2.09e-5
beta_Cl_logtWTKG,-0.00175,0.111,0.00289,2.68e-5,6.46e-5,-2.64e-5,2.68e-5,-0.000107,-2.78e-5,3.13e-5,-9.12e-5,-5.86e-5,2.79e-5
beta_Cl_tCLCRMLMIN,-0.0446,0.00289,0.0447,2.56e-5,0.000123,-1.61e-5,6.04e-5,-0.000144,-2.05e-5,-2.04e-5,-0.000135,5.78e-5,-1.14e-5
V1_pop,-4.13e-5,2.68e-5,2.56e-5,0.00757,-0.00403,0.0064,3.61e-5,-0.000341,2.66e-5,-0.000994,-0.000291,-5.3e-5,3.51e-5
Q_pop,0.000262,6.46e-5,0.000123,-0.00403,0.0377,-0.0035,-4.74e-5,0.000944,-4.72e-5,0.00454,0.000883,5.22e-5,-5.08e-5
V2_pop,-2.23e-5,-2.64e-5,-1.61e-5,0.0064,-0.0035,0.00575,2.16e-5,-0.00041,4e-5,-0.000304,-0.000321,-4.3e-5,1.44e-5
omega_Cl,-7.07e-5,2.68e-5,6.04e-5,3.61e-5,-4.74e-5,2.16e-5,0.0012,-1.28e-5,1.3e-6,1.36e-5,-1.73e-5,2.62e-5,-1.25e-5
omega_V1,0.000176,-0.000107,-0.000144,-0.000341,0.000944,-0.00041,-1.28e-5,0.00512,3.99e-5,-0.00181,0.00422,1.43e-5,1.82e-6
corr_V2_V1,1.33e-5,-2.78e-5,-2.05e-5,2.66e-5,-4.72e-5,4e-5,1.3e-6,3.99e-5,1.03e-5,5.56e-5,4.08e-5,-3.18e-6,-1.13e-6
omega_Q,-8.49e-5,3.13e-5,-2.04e-5,-0.000994,0.00454,-0.000304,1.36e-5,-0.00181,5.56e-5,0.0267,-0.00112,6.26e-5,-0.000185
omega_V2,0.000151,-9.12e-5,-0.000135,-0.000291,0.000883,-0.000321,-1.73e-5,0.00422,4.08e-5,-0.00112,0.00365,3.94e-6,-1.37e-6
a1,-7.02e-5,-5.86e-5,5.78e-5,-5.3e-5,5.22e-5,-4.3e-5,2.62e-5,1.43e-5,-3.18e-6,6.26e-5,3.94e-6,0.000518,-1.88e-5
a2,2.09e-5,2.79e-5,-1.14e-5,3.51e-5,-5.08e-5,1.44e-5,-1.25e-5,1.82e-6,-1.13e-6,-0.000185,-1.37e-6,-1.88e-5,4.86e-5
