Cl_pop,1,0.115,0.00535,0.0153,-0.00946,0,0,0,0,0,0,0
beta_Cl_logtCLCRMLMIN,0.115,1,0.00925,-0.00627,0.0162,0,0,0,0,0,0,0
V1_pop,0.00535,0.00925,1,-0.117,0.458,0,0,0,0,0,0,0
Q_pop,0.0153,-0.00627,-0.117,1,0.0379,0,0,0,0,0,0,0
V2_pop,-0.00946,0.0162,0.458,0.0379,1,0,0,0,0,0,0,0
omega_Cl,0,0,0,0,0,1,5.88e-5,0.000416,-0.000113,-0.000684,-9.2e-5,-0.00662
omega_V1,0,0,0,0,0,5.88e-5,1,0.0323,-0.0191,0.236,-0.000463,-0.0333
corr_V2_V1,0,0,0,0,0,0.000416,0.0323,1,0.0549,-0.418,0.00392,0.282
omega_Q,0,0,0,0,0,-0.000113,-0.0191,0.0549,1,-0.0116,-0.000475,-0.0342
omega_V2,0,0,0,0,0,-0.000684,0.236,-0.418,-0.0116,1,-0.00205,-0.148
a1,0,0,0,0,0,-9.2e-5,-0.000463,0.00392,-0.000475,-0.00205,1,-0.0169
a2,0,0,0,0,0,-0.00662,-0.0333,0.282,-0.0342,-0.148,-0.0169,1
