Cl_pop,1,0.111,-0.0165,0.0402,-0.12,0,0,0,0,0,0,0
beta_Cl_logtCLCRMLMIN,0.111,1,0.0133,-0.00793,0.0271,0,0,0,0,0,0,0
V1_pop,-0.0165,0.0133,1,-0.0811,0.481,0,0,0,0,0,0,0
Q_pop,0.0402,-0.00793,-0.0811,1,-0.135,0,0,0,0,0,0,0
V2_pop,-0.12,0.0271,0.481,-0.135,1,0,0,0,0,0,0,0
omega_Cl,0,0,0,0,0,1,5.06e-5,0.00946,-0.000281,-0.0064,-8.48e-5,-0.00571
omega_V1,0,0,0,0,0,5.06e-5,1,0.0214,-0.0077,0.331,-0.000657,-0.0442
corr_V2_V1,0,0,0,0,0,0.00946,0.0214,1,6.85e-5,-0.57,0.0033,0.222
omega_Q,0,0,0,0,0,-0.000281,-0.0077,6.85e-5,1,-0.00989,-0.000758,-0.051
omega_V2,0,0,0,0,0,-0.0064,0.331,-0.57,-0.00989,1,-0.00196,-0.132
a1,0,0,0,0,0,-8.48e-5,-0.000657,0.0033,-0.000758,-0.00196,1,-0.0191
a2,0,0,0,0,0,-0.00571,-0.0442,0.222,-0.051,-0.132,-0.0191,1
