Cl_pop,1,0.116,-0.00105,0.0302,0.00331,0,0,0,0,0,0,0
beta_Cl_logtCLCRMLMIN,0.116,1,0.00554,-0.00369,0.0117,0,0,0,0,0,0,0
V1_pop,-0.00105,0.00554,1,-0.187,0.618,0,0,0,0,0,0,0
Q_pop,0.0302,-0.00369,-0.187,1,-0.131,0,0,0,0,0,0,0
V2_pop,0.00331,0.0117,0.618,-0.131,1,0,0,0,0,0,0,0
omega_Cl,0,0,0,0,0,1,0.000128,-0.00223,-0.000264,0.00103,-0.000147,-0.00748
omega_V1,0,0,0,0,0,0.000128,1,0.0131,-0.0407,0.377,-0.000654,-0.0332
corr_V2_V1,0,0,0,0,0,-0.00223,0.0131,1,0.0149,-0.567,0.00746,0.378
omega_Q,0,0,0,0,0,-0.000264,-0.0407,0.0149,1,-0.0269,-0.00203,-0.103
omega_V2,0,0,0,0,0,0.00103,0.377,-0.567,-0.0269,1,-0.00452,-0.229
a1,0,0,0,0,0,-0.000147,-0.000654,0.00746,-0.00203,-0.00452,1,-0.0136
a2,0,0,0,0,0,-0.00748,-0.0332,0.378,-0.103,-0.229,-0.0136,1
