Cl_pop,0.0484,-0.0018,-0.046,-5.39e-5,0.000304,-4.55e-5,-2.68e-5,0.000113,1.03e-6,-0.000269,9.39e-5,-6.11e-5,1.33e-5
beta_Cl_logtWTKG,-0.0018,0.114,0.00292,0.000264,-0.000694,0.000103,-8.26e-5,-0.000104,8.39e-6,0.000465,-0.000119,-4.45e-5,1.82e-5
beta_Cl_tCLCRMLMIN,-0.046,0.00292,0.0461,4.64e-5,2.32e-6,3.79e-5,1.96e-5,-6.62e-5,7.29e-7,0.00015,-6.12e-5,4.84e-5,-1.22e-5
V1_pop,-5.39e-5,0.000264,4.64e-5,0.00839,-0.00545,0.00679,3.59e-6,-0.00199,-3.35e-5,-0.000425,-0.00176,-8.64e-5,6.59e-5
Q_pop,0.000304,-0.000694,2.32e-6,-0.00545,0.0488,-0.00435,5.64e-5,0.00385,4.22e-5,0.00233,0.0033,0.000139,-0.000131
V2_pop,-4.55e-5,0.000103,3.79e-5,0.00679,-0.00435,0.00571,9.3e-6,-0.00188,-5.19e-5,-0.000197,-0.00162,-6.07e-5,4.72e-5
omega_Cl,-2.68e-5,-8.26e-5,1.96e-5,3.59e-6,5.64e-5,9.3e-6,0.00123,-2.45e-5,-3.04e-6,7.86e-6,-1.17e-5,2.69e-5,-1.14e-5
omega_V1,0.000113,-0.000104,-6.62e-5,-0.00199,0.00385,-0.00188,-2.45e-5,0.00999,0.000199,-0.00195,0.00824,9.23e-5,-0.000109
corr_V2_V1,1.03e-6,8.39e-6,7.29e-7,-3.35e-5,4.22e-5,-5.19e-5,-3.04e-6,0.000199,1.12e-5,-5.13e-5,0.000162,4.36e-7,-1.1e-6
omega_Q,-0.000269,0.000465,0.00015,-0.000425,0.00233,-0.000197,7.86e-6,-0.00195,-5.13e-5,0.0225,-0.0016,4.43e-5,-1.69e-5
omega_V2,9.39e-5,-0.000119,-6.12e-5,-0.00176,0.0033,-0.00162,-1.17e-5,0.00824,0.000162,-0.0016,0.00693,9.2e-5,-9.95e-5
a1,-6.11e-5,-4.45e-5,4.84e-5,-8.64e-5,0.000139,-6.07e-5,2.69e-5,9.23e-5,4.36e-7,4.43e-5,9.2e-5,0.000531,-1.52e-5
a2,1.33e-5,1.82e-5,-1.22e-5,6.59e-5,-0.000131,4.72e-5,-1.14e-5,-0.000109,-1.1e-6,-1.69e-5,-9.95e-5,-1.52e-5,3.85e-5
