Cl_pop,0.046,-0.00147,-0.0437,-8.03e-5,0.000585,-1.27e-5,3.55e-5,0.000179,6.73e-7,-0.000256,0.000105,-9.42e-5,3e-5
beta_Cl_logtWTKG,-0.00147,0.109,0.00256,0.000265,-0.000339,0.000186,0.000288,-4.69e-5,-4.85e-6,0.00035,-4.08e-5,-8.82e-5,2.04e-5
beta_Cl_tCLCRMLMIN,-0.0437,0.00256,0.0438,0.000112,-0.000267,3.32e-5,-4.45e-5,-0.000157,-1.34e-6,0.000228,-9.2e-5,7.88e-5,-2.51e-5
V1_pop,-8.03e-5,0.000265,0.000112,0.00664,-0.00319,0.00475,3.42e-5,-0.000151,1.29e-7,-0.000732,-8.54e-5,-5.28e-5,5.26e-5
Q_pop,0.000585,-0.000339,-0.000267,-0.00319,0.0305,-0.00203,-4.88e-5,0.000178,-2.19e-5,0.0028,-2.86e-5,-5.96e-5,-6.94e-5
V2_pop,-1.27e-5,0.000186,3.32e-5,0.00475,-0.00203,0.00353,2.21e-5,-0.000105,-4.61e-6,-0.000597,-8.84e-5,-5.26e-5,3.75e-5
omega_Cl,3.55e-5,0.000288,-4.45e-5,3.42e-5,-4.88e-5,2.21e-5,0.00119,-4.45e-5,-5.26e-6,-7.89e-5,-3.06e-5,3.31e-5,-1.89e-5
omega_V1,0.000179,-4.69e-5,-0.000157,-0.000151,0.000178,-0.000105,-4.45e-5,0.00473,9.96e-5,-0.00132,0.0034,5.55e-7,2.39e-5
corr_V2_V1,6.73e-7,-4.85e-6,-1.34e-6,1.29e-7,-2.19e-5,-4.61e-6,-5.26e-6,9.96e-5,7.99e-6,-1.02e-5,7.14e-5,-1.06e-6,4.11e-6
omega_Q,-0.000256,0.00035,0.000228,-0.000732,0.0028,-0.000597,-7.89e-5,-0.00132,-1.02e-5,0.0204,-0.00103,8.92e-5,-0.00017
omega_V2,0.000105,-4.08e-5,-9.2e-5,-8.54e-5,-2.86e-5,-8.84e-5,-3.06e-5,0.0034,7.14e-5,-0.00103,0.00252,8.2e-6,1.55e-5
a1,-9.42e-5,-8.82e-5,7.88e-5,-5.28e-5,-5.96e-5,-5.26e-5,3.31e-5,5.55e-7,-1.06e-6,8.92e-5,8.2e-6,0.000523,-3.66e-5
a2,3e-5,2.04e-5,-2.51e-5,5.26e-5,-6.94e-5,3.75e-5,-1.89e-5,2.39e-5,4.11e-6,-0.00017,1.55e-5,-3.66e-5,7.55e-5
