Cl_pop,1,-0.0582,0.0724,-0.107,-0.0168,-0.0211,0.0517,-0.101,0.00712,-0.015,0.0617,-0.0496
V1_pop,-0.0582,1,-0.47,0.521,0.0492,0.147,-0.47,0.535,0.0327,-0.0274,-0.439,0.417
Q_pop,0.0724,-0.47,1,-0.491,-0.0418,-0.144,0.433,-0.466,-0.0273,0.0153,0.404,-0.38
V2_pop,-0.107,0.521,-0.491,1,0.105,0.176,-0.415,0.811,0.00616,0.0206,-0.523,0.459
omega_Cl,-0.0168,0.0492,-0.0418,0.105,1,0.0278,-0.0357,0.0936,-0.0384,0.0544,-0.00843,-0.012
omega_V1,-0.0211,0.147,-0.144,0.176,0.0278,1,-0.184,0.165,-0.0395,0.0541,-0.0179,-0.0139
omega_Q,0.0517,-0.47,0.433,-0.415,-0.0357,-0.184,1,-0.471,-0.0231,0.0161,0.372,-0.356
omega_V2,-0.101,0.535,-0.466,0.811,0.0936,0.165,-0.471,1,0.00985,0.0142,-0.617,0.549
a1,0.00712,0.0327,-0.0273,0.00616,-0.0384,-0.0395,-0.0231,0.00985,1,-0.941,-0.113,0.127
b1,-0.015,-0.0274,0.0153,0.0206,0.0544,0.0541,0.0161,0.0142,-0.941,1,0.11,-0.135
a2,0.0617,-0.439,0.404,-0.523,-0.00843,-0.0179,0.372,-0.617,-0.113,0.11,1,-0.978
b2,-0.0496,0.417,-0.38,0.459,-0.012,-0.0139,-0.356,0.549,0.127,-0.135,-0.978,1
