Cl_pop,0.00318,0.00154,-0.000127,0.000652,-1.04e-5,1.63e-5,-5.01e-5,-8.09e-6,0.000117,-3.36e-5,-1.31e-5,1.13e-5
beta_Cl_logtCLCRMLMIN,0.00154,0.0589,0.000213,-0.000461,-0.000155,8.09e-5,7.91e-5,2.2e-5,-0.000164,7.1e-5,7.98e-5,-4.83e-5
V1_pop,-0.000127,0.000213,0.00837,-0.00636,0.00781,-2.22e-6,0.000249,5.44e-5,-0.00251,0.000168,-1.97e-5,-4.23e-5
Q_pop,0.000652,-0.000461,-0.00636,0.0538,-0.00454,7.95e-5,-0.00147,-0.000166,0.0106,-0.00119,-3.03e-5,0.000117
V2_pop,-1.04e-5,-0.000155,0.00781,-0.00454,0.00862,2.93e-6,-0.00017,-2.05e-5,-0.00163,-0.000155,-4.59e-5,3.52e-5
omega_Cl,1.63e-5,8.09e-5,-2.22e-6,7.95e-5,2.93e-6,0.00163,-2.77e-5,-1.56e-6,7.41e-5,-1.98e-5,1.74e-5,-9.26e-6
omega_V1,-5.01e-5,7.91e-5,0.000249,-0.00147,-0.00017,-2.77e-5,0.0054,7.74e-5,-0.00163,0.0054,3.66e-5,-6.78e-5
corr_V2_V1,-8.09e-6,2.2e-5,5.44e-5,-0.000166,-2.05e-5,-1.56e-6,7.74e-5,7.33e-6,-8.84e-5,7.27e-5,2.27e-6,-5.51e-6
omega_Q,0.000117,-0.000164,-0.00251,0.0106,-0.00163,7.41e-5,-0.00163,-8.84e-5,0.0237,-0.00159,2.44e-5,-3.46e-7
omega_V2,-3.36e-5,7.1e-5,0.000168,-0.00119,-0.000155,-1.98e-5,0.0054,7.27e-5,-0.00159,0.00561,4.19e-5,-6.24e-5
a1,-1.31e-5,7.98e-5,-1.97e-5,-3.03e-5,-4.59e-5,1.74e-5,3.66e-5,2.27e-6,2.44e-5,4.19e-5,0.00052,-1.68e-5
a2,1.13e-5,-4.83e-5,-4.23e-5,0.000117,3.52e-5,-9.26e-6,-6.78e-5,-5.51e-6,-3.46e-7,-6.24e-5,-1.68e-5,4.98e-5
