Cl_pop,1,0.115,0.000356,0.0245,-0.00598,0,0,0,0,0,0,0
beta_Cl_logtCLCRMLMIN,0.115,1,0.00807,-0.00588,0.0149,0,0,0,0,0,0,0
V1_pop,0.000356,0.00807,1,-0.145,0.6,0,0,0,0,0,0,0
Q_pop,0.0245,-0.00588,-0.145,1,-0.0782,0,0,0,0,0,0,0
V2_pop,-0.00598,0.0149,0.6,-0.0782,1,0,0,0,0,0,0,0
omega_Cl,0,0,0,0,0,1,6.6e-5,-0.00133,-0.000272,0.000319,-0.000116,-0.00702
omega_V1,0,0,0,0,0,6.6e-5,1,0.0361,-0.0273,0.371,-0.000588,-0.0356
corr_V2_V1,0,0,0,0,0,-0.00133,0.0361,1,0.0383,-0.483,0.00572,0.346
omega_Q,0,0,0,0,0,-0.000272,-0.0273,0.0383,1,-0.0262,-0.00102,-0.0615
omega_V2,0,0,0,0,0,0.000319,0.371,-0.483,-0.0262,1,-0.00314,-0.19
a1,0,0,0,0,0,-0.000116,-0.000588,0.00572,-0.00102,-0.00314,1,-0.0149
a2,0,0,0,0,0,-0.00702,-0.0356,0.346,-0.0615,-0.19,-0.0149,1
