Cl_pop,0.00317,0.00156,-3.61e-5,0.000407,-0.000124,-3.89e-5,-3.08e-5,-7.81e-7,4.51e-5,-4.19e-5,-1.15e-5,5.52e-6
beta_Cl_logtCLCRMLMIN,0.00156,0.0586,5.87e-5,-5.57e-5,0.000272,-7.24e-5,-8.47e-5,-8.32e-6,8.3e-5,-7.95e-5,6.21e-5,-1.12e-5
V1_pop,-3.61e-5,5.87e-5,0.00623,-0.00436,0.00713,-5.2e-5,0.000206,1.31e-6,-0.00294,0.000365,-3.69e-5,3.14e-5
Q_pop,0.000407,-5.57e-5,-0.00436,0.0468,-0.00363,0.000177,-0.00046,-1.39e-5,0.00641,-0.000535,2.03e-5,-6.11e-5
V2_pop,-0.000124,0.000272,0.00713,-0.00363,0.0115,1.01e-5,0.000145,-2.49e-5,-0.0017,0.000509,-1.91e-5,3.47e-5
omega_Cl,-3.89e-5,-7.24e-5,-5.2e-5,0.000177,1.01e-5,0.00162,-2.87e-5,-3.12e-6,0.000217,-3.13e-5,1.95e-5,-1.17e-5
omega_V1,-3.08e-5,-8.47e-5,0.000206,-0.00046,0.000145,-2.87e-5,0.00306,4e-5,-0.0011,0.0038,2.56e-5,-4.82e-5
corr_V2_V1,-7.81e-7,-8.32e-6,1.31e-6,-1.39e-5,-2.49e-5,-3.12e-6,4e-5,4.29e-6,-3.39e-6,4.16e-5,3.77e-7,-4.49e-7
omega_Q,4.51e-5,8.3e-5,-0.00294,0.00641,-0.0017,0.000217,-0.0011,-3.39e-6,0.031,-0.00155,7.51e-5,-0.000109
omega_V2,-4.19e-5,-7.95e-5,0.000365,-0.000535,0.000509,-3.13e-5,0.0038,4.16e-5,-0.00155,0.005,2.74e-5,-5.81e-5
a1,-1.15e-5,6.21e-5,-3.69e-5,2.03e-5,-1.91e-5,1.95e-5,2.56e-5,3.77e-7,7.51e-5,2.74e-5,0.000521,-1.55e-5
a2,5.52e-6,-1.12e-5,3.14e-5,-6.11e-5,3.47e-5,-1.17e-5,-4.82e-5,-4.49e-7,-0.000109,-5.81e-5,-1.55e-5,4.55e-5
