Cl_pop,1,-0.0599,-0.975,0.0499,-0.0471,-0.103,-0.0192,0.113,0.123,0.106,0.106,-0.0886,-0.0646
beta_Cl_logtWTKG,-0.0599,1,0.0758,-0.12,0.115,0.254,0.0593,-0.27,-0.306,-0.268,-0.251,0.183,0.182
beta_Cl_tCLCRMLMIN,-0.975,0.0758,1,-0.0498,0.0559,0.105,0.0201,-0.114,-0.126,-0.109,-0.108,0.0883,0.067
V1_pop,0.0499,-0.12,-0.0498,1,-0.381,0.173,-0.0586,0.35,0.405,0.32,0.31,-0.278,-0.183
Q_pop,-0.0471,0.115,0.0559,-0.381,1,0.219,0.0603,-0.354,-0.398,-0.267,-0.327,0.259,0.183
V2_pop,-0.103,0.254,0.105,0.173,0.219,1,0.15,-0.736,-0.819,-0.746,-0.69,0.494,0.52
omega_Cl,-0.0192,0.0593,0.0201,-0.0586,0.0603,0.15,1,-0.151,-0.174,-0.154,-0.141,0.139,0.0579
omega_V1,0.113,-0.27,-0.114,0.35,-0.354,-0.736,-0.151,1,0.892,0.736,0.987,-0.535,-0.551
corr_V2_V1,0.123,-0.306,-0.126,0.405,-0.398,-0.819,-0.174,0.892,1,0.877,0.833,-0.617,-0.583
omega_Q,0.106,-0.268,-0.109,0.32,-0.267,-0.746,-0.154,0.736,0.877,1,0.674,-0.539,-0.542
omega_V2,0.106,-0.251,-0.108,0.31,-0.327,-0.69,-0.141,0.987,0.833,0.674,1,-0.496,-0.514
a1,-0.0886,0.183,0.0883,-0.278,0.259,0.494,0.139,-0.535,-0.617,-0.539,-0.496,1,0.278
a2,-0.0646,0.182,0.067,-0.183,0.183,0.52,0.0579,-0.551,-0.583,-0.542,-0.514,0.278,1
