Cl_pop,1,-0.01843,0.0349,-0.0064984,-0.0045986,-0.017204,-0.018774,0.013931,-0.011253,-0.0083309,0.018126
V1_pop,-0.01843,1,-0.36311,0.89689,0.0026894,-0.14448,-0.15616,-0.18724,-0.12896,-0.036498,0.13305
Q_pop,0.0349,-0.36311,1,-0.41017,-0.0005191,0.21324,0.27154,0.30142,0.17076,0.035582,-0.20163
V2_pop,-0.0064984,0.89689,-0.41017,1,0.025608,-0.38546,-0.52242,-0.21417,-0.26881,-0.06116,0.31917
omega_Cl,-0.0045986,0.0026894,-0.0005191,0.025608,1,-0.046437,-0.053681,0.010179,-0.038093,0.013664,0.0041513
omega_V1,-0.017204,-0.14448,0.21324,-0.38546,-0.046437,1,0.74425,-0.019063,0.95275,0.059113,-0.37738
corr_V2_V1,-0.018774,-0.15616,0.27154,-0.52242,-0.053681,0.74425,1,0.12145,0.56532,0.07428,-0.46735
omega_Q,0.013931,-0.18724,0.30142,-0.21417,0.010179,-0.019063,0.12145,1,-0.073732,0.030922,-0.15273
omega_V2,-0.011253,-0.12896,0.17076,-0.26881,-0.038093,0.95275,0.56532,-0.073732,1,0.033427,-0.25752
a1,-0.0083309,-0.036498,0.035582,-0.06116,0.013664,0.059113,0.07428,0.030922,0.033427,1,-0.11816
a2,0.018126,0.13305,-0.20163,0.31917,0.0041513,-0.37738,-0.46735,-0.15273,-0.25752,-0.11816,1
