Cl_pop,1,-0.024,-0.974,-0.0104,0.0133,-0.0153,-0.0117,0.00653,0.00182,0.000782,0.0157,-0.000417,-0.00155
beta_Cl_logtWTKG,-0.024,1,0.0398,0.0117,-0.0113,0.0164,0.0168,-0.00253,-0.00549,0.00547,-0.0082,-0.0134,0.0098
beta_Cl_tCLCRMLMIN,-0.974,0.0398,1,0.00774,-0.00439,0.011,0.00844,-0.00779,-0.00275,0.000179,-0.0134,-0.00159,0.00372
V1_pop,-0.0104,0.0117,0.00774,1,-0.286,0.94,-0.00325,-0.0809,0.08,-0.104,-0.0878,-0.035,0.0474
Q_pop,0.0133,-0.0113,-0.00439,-0.286,1,-0.229,0.015,0.00505,-0.14,0.193,0.0242,0.0102,-0.0175
V2_pop,-0.0153,0.0164,0.011,0.94,-0.229,1,0.0274,-0.0856,-0.0825,-0.0415,-0.131,-0.019,0.027
omega_Cl,-0.0117,0.0168,0.00844,-0.00325,0.015,0.0274,1,-0.0197,-0.0346,0.0272,-0.042,0.0113,-0.0189
omega_V1,0.00653,-0.00253,-0.00779,-0.0809,0.00505,-0.0856,-0.0197,1,0.312,-0.148,0.951,0.0051,-0.0421
corr_V2_V1,0.00182,-0.00549,-0.00275,0.08,-0.14,-0.0825,-0.0346,0.312,1,-0.157,0.325,0.000798,0.0466
omega_Q,0.000782,0.00547,0.000179,-0.104,0.193,-0.0415,0.0272,-0.148,-0.157,1,-0.13,0.0181,-0.0425
omega_V2,0.0157,-0.0082,-0.0134,-0.0878,0.0242,-0.131,-0.042,0.951,0.325,-0.13,1,-0.00596,-0.0294
a1,-0.000417,-0.0134,-0.00159,-0.035,0.0102,-0.019,0.0113,0.0051,0.000798,0.0181,-0.00596,1,-0.114
a2,-0.00155,0.0098,0.00372,0.0474,-0.0175,0.027,-0.0189,-0.0421,0.0466,-0.0425,-0.0294,-0.114,1
