Cl_pop,1,-0.0218,-0.974,0.00093,0.0109,0.00904,-0.0207,-0.0035,-0.0146,-0.00259,-0.00409,-0.03,0.0364
beta_Cl_logtWTKG,-0.0218,1,0.0382,-0.0212,0.0264,0.00234,-0.00145,0.00318,0.0215,0.0291,0.0231,-0.0133,-0.000576
beta_Cl_tCLCRMLMIN,-0.974,0.0382,1,-0.00143,-0.000576,-0.00884,0.017,0.00398,0.0169,-0.000634,0.00817,0.0236,-0.0275
V1_pop,0.00093,-0.0212,-0.00143,1,-0.474,0.934,-0.0408,-0.14,-0.309,-0.206,-0.369,-0.0214,0.0703
Q_pop,0.0109,0.0264,-0.000576,-0.474,1,-0.363,0.0522,0.104,0.223,0.439,0.312,0.0138,-0.109
V2_pop,0.00904,0.00234,-0.00884,0.934,-0.363,1,-0.0257,-0.156,-0.245,-0.04,-0.316,-0.014,0.000903
omega_Cl,-0.0207,-0.00145,0.017,-0.0408,0.0522,-0.0257,1,0.0294,0.0654,0.0464,0.0516,0.069,-0.1
omega_V1,-0.0035,0.00318,0.00398,-0.14,0.104,-0.156,0.0294,1,0.312,-0.0294,0.866,0.0316,-0.0173
corr_V2_V1,-0.0146,0.0215,0.0169,-0.309,0.223,-0.245,0.0654,0.312,1,0.0818,0.549,0.00847,0.0119
omega_Q,-0.00259,0.0291,-0.000634,-0.206,0.439,-0.04,0.0464,-0.0294,0.0818,1,0.0905,0.107,-0.409
omega_V2,-0.00409,0.0231,0.00817,-0.369,0.312,-0.316,0.0516,0.866,0.549,0.0905,1,0.00223,-0.0145
a1,-0.03,-0.0133,0.0236,-0.0214,0.0138,-0.014,0.069,0.0316,0.00847,0.107,0.00223,1,-0.248
a2,0.0364,-0.000576,-0.0275,0.0703,-0.109,0.000903,-0.1,-0.0173,0.0119,-0.409,-0.0145,-0.248,1
