Cl_pop,0.0461,-0.00155,-0.0438,2.06e-5,0.000513,0.000137,-0.000156,-4.75e-5,-2.4e-5,-9.89e-5,-4.69e-5,-0.000152,7.43e-5
beta_Cl_logtWTKG,-0.00155,0.109,0.00264,-0.000721,0.00192,5.45e-5,-1.68e-5,6.62e-5,5.45e-5,0.00171,0.000407,-0.000104,-1.81e-6
beta_Cl_tCLCRMLMIN,-0.0438,0.00264,0.0439,-3.1e-5,-2.65e-5,-0.000131,0.000125,5.26e-5,2.71e-5,-2.36e-5,9.14e-5,0.000116,-5.48e-5
V1_pop,2.06e-5,-0.000721,-3.1e-5,0.0107,-0.0108,0.00682,-0.000147,-0.000912,-0.000245,-0.00378,-0.00204,-5.21e-5,6.9e-5
Q_pop,0.000513,0.00192,-2.65e-5,-0.0108,0.0484,-0.00564,0.000402,0.00144,0.000377,0.0172,0.00367,7.15e-5,-0.000229
V2_pop,0.000137,5.45e-5,-0.000131,0.00682,-0.00564,0.00499,-6.37e-5,-0.000696,-0.000133,-0.000503,-0.00119,-2.33e-5,6.07e-7
omega_Cl,-0.000156,-1.68e-5,0.000125,-0.000147,0.000402,-6.37e-5,0.00123,6.51e-5,1.76e-5,0.000288,9.65e-5,5.69e-5,-3.34e-5
omega_V1,-4.75e-5,6.62e-5,5.26e-5,-0.000912,0.00144,-0.000696,6.51e-5,0.00399,0.000151,-0.00033,0.00292,4.69e-5,-1.04e-5
corr_V2_V1,-2.4e-5,5.45e-5,2.71e-5,-0.000245,0.000377,-0.000133,1.76e-5,0.000151,5.9e-5,0.000112,0.000225,1.53e-6,8.72e-7
omega_Q,-9.89e-5,0.00171,-2.36e-5,-0.00378,0.0172,-0.000503,0.000288,-0.00033,0.000112,0.0315,0.000859,0.000446,-0.000691
omega_V2,-4.69e-5,0.000407,9.14e-5,-0.00204,0.00367,-0.00119,9.65e-5,0.00292,0.000225,0.000859,0.00285,2.8e-6,-7.35e-6
a1,-0.000152,-0.000104,0.000116,-5.21e-5,7.15e-5,-2.33e-5,5.69e-5,4.69e-5,1.53e-6,0.000446,2.8e-6,0.000554,-5.55e-5
a2,7.43e-5,-1.81e-6,-5.48e-5,6.9e-5,-0.000229,6.07e-7,-3.34e-5,-1.04e-5,8.72e-7,-0.000691,-7.35e-6,-5.55e-5,9.05e-5
