Cl_pop,1,-0.0201,-0.975,-0.028,0.0494,0.0471,0.015,0.0363,0.0346,0.0429,0.0319,0.00468,-0.0528
beta_Cl_logtWTKG,-0.0201,1,0.0359,-0.0116,0.022,0.0248,0.00195,0.0147,0.0208,0.0283,0.0141,0.00206,-0.0265
beta_Cl_tCLCRMLMIN,-0.975,0.0359,1,0.0314,-0.0463,-0.0526,-0.0164,-0.0376,-0.0277,-0.0505,-0.0313,-0.00984,0.0639
V1_pop,-0.028,-0.0116,0.0314,1,-0.336,0.624,-0.0511,-0.142,-0.131,-0.266,-0.125,-0.0892,0.273
Q_pop,0.0494,0.022,-0.0463,-0.336,1,0.149,0.0972,0.23,0.329,0.438,0.222,0.114,-0.403
V2_pop,0.0471,0.0248,-0.0526,0.624,0.149,1,0.0989,0.149,0.176,0.223,0.134,0.0779,-0.314
omega_Cl,0.015,0.00195,-0.0164,-0.0511,0.0972,0.0989,1,0.063,0.091,0.0905,0.0593,0.0661,-0.151
omega_V1,0.0363,0.0147,-0.0376,-0.142,0.23,0.149,0.063,1,0.413,0.142,0.98,0.0798,-0.251
corr_V2_V1,0.0346,0.0208,-0.0277,-0.131,0.329,0.176,0.091,0.413,1,0.173,0.488,0.0624,-0.203
omega_Q,0.0429,0.0283,-0.0505,-0.266,0.438,0.223,0.0905,0.142,0.173,1,0.111,0.135,-0.473
omega_V2,0.0319,0.0141,-0.0313,-0.125,0.222,0.134,0.0593,0.98,0.488,0.111,1,0.0664,-0.21
a1,0.00468,0.00206,-0.00984,-0.0892,0.114,0.0779,0.0661,0.0798,0.0624,0.135,0.0664,1,-0.219
a2,-0.0528,-0.0265,0.0639,0.273,-0.403,-0.314,-0.151,-0.251,-0.203,-0.473,-0.21,-0.219,1
