Cl_pop,1,-0.021,-0.971,0.0177,-0.0211,0.0288,-0.0149,-0.0181,-0.0259,0.00338,-0.000781,-0.0241,0.0259
beta_Cl_logtWTKG,-0.021,1,0.0313,0.0398,-0.0546,0.0663,-0.00863,-0.0525,-0.062,0.0329,-0.0201,-0.0399,0.0428
beta_Cl_tCLCRMLMIN,-0.971,0.0313,1,-0.0623,0.0898,-0.109,0.0258,0.0816,0.101,-0.043,0.0228,0.0609,-0.0558
V1_pop,0.0177,0.0398,-0.0623,1,-0.543,0.754,-0.0625,-0.414,-0.492,0.173,-0.152,-0.268,0.27
Q_pop,-0.0211,-0.0546,0.0898,-0.543,1,-0.776,0.093,0.618,0.708,-0.298,0.273,0.355,-0.331
V2_pop,0.0288,0.0663,-0.109,0.754,-0.776,1,-0.115,-0.722,-0.853,0.41,-0.248,-0.452,0.408
omega_Cl,-0.0149,-0.00863,0.0258,-0.0625,0.093,-0.115,1,0.0902,0.106,-0.0485,0.0291,0.0867,-0.101
omega_V1,-0.0181,-0.0525,0.0816,-0.414,0.618,-0.722,0.0902,1,0.78,-0.404,0.819,0.35,-0.311
corr_V2_V1,-0.0259,-0.062,0.101,-0.492,0.708,-0.853,0.106,0.78,1,-0.389,0.412,0.409,-0.389
omega_Q,0.00338,0.0329,-0.043,0.173,-0.298,0.41,-0.0485,-0.404,-0.389,1,-0.19,-0.177,0.0285
omega_V2,-0.000781,-0.0201,0.0228,-0.152,0.273,-0.248,0.0291,0.819,0.412,-0.19,1,0.117,-0.117
a1,-0.0241,-0.0399,0.0609,-0.268,0.355,-0.452,0.0867,0.35,0.409,-0.177,0.117,1,-0.306
a2,0.0259,0.0428,-0.0558,0.27,-0.331,0.408,-0.101,-0.311,-0.389,0.0285,-0.117,-0.306,1
