Cl_pop,1,-0.0208,-0.974,0.0102,-0.0101,0.0197,0.0198,-0.0511,-0.0725,-0.0142,-0.0514,-0.0187,0.0103
beta_Cl_logtWTKG,-0.0208,1,0.0379,0.00463,-0.00368,0.0138,0.00702,-0.0277,-0.0356,-0.00117,-0.0281,-0.0108,0.00566
beta_Cl_tCLCRMLMIN,-0.974,0.0379,1,-0.00945,0.0152,-0.016,-0.0187,0.0383,0.0546,0.0129,0.0384,0.015,-0.00867
V1_pop,0.0102,0.00463,-0.00945,1,-0.266,0.974,0.00459,-0.211,-0.161,-0.159,-0.216,-0.0502,0.171
Q_pop,-0.0101,-0.00368,0.0152,-0.266,1,-0.262,0.00429,0.202,0.178,0.176,0.206,0.0374,-0.15
V2_pop,0.0197,0.0138,-0.016,0.974,-0.262,1,0.0144,-0.307,-0.282,-0.147,-0.313,-0.0646,0.168
omega_Cl,0.0198,0.00702,-0.0187,0.00459,0.00429,0.0144,1,-0.0449,-0.0618,-0.00495,-0.0464,0.0167,-0.0314
omega_V1,-0.0511,-0.0277,0.0383,-0.211,0.202,-0.307,-0.0449,1,0.753,0.083,0.994,0.113,-0.137
corr_V2_V1,-0.0725,-0.0356,0.0546,-0.161,0.178,-0.282,-0.0618,0.753,1,0.104,0.762,0.131,-0.00292
omega_Q,-0.0142,-0.00117,0.0129,-0.159,0.176,-0.147,-0.00495,0.083,0.104,1,0.0858,0.0404,-0.172
omega_V2,-0.0514,-0.0281,0.0384,-0.216,0.206,-0.313,-0.0464,0.994,0.762,0.0858,1,0.114,-0.135
a1,-0.0187,-0.0108,0.015,-0.0502,0.0374,-0.0646,0.0167,0.113,0.131,0.0404,0.114,1,-0.102
a2,0.0103,0.00566,-0.00867,0.171,-0.15,0.168,-0.0314,-0.137,-0.00292,-0.172,-0.135,-0.102,1
