Cl_pop,1,-0.025,-0.974,-0.0429,0.0433,-0.0398,0.0192,0.0393,-0.00167,0.0353,0.0435,-0.00149,-0.0345
beta_Cl_logtWTKG,-0.025,1,0.0401,0.0511,-0.045,0.0317,-0.0207,-0.0533,0.000136,-0.0387,-0.0675,-0.0214,0.0671
beta_Cl_tCLCRMLMIN,-0.974,0.0401,1,0.0109,-0.0091,0.0077,-0.0182,-0.00919,0.025,-0.00512,-0.0147,0.00715,0.00749
V1_pop,-0.0429,0.0511,0.0109,1,-0.839,0.977,-0.123,-0.803,-0.481,-0.784,-0.806,-0.222,0.8
Q_pop,0.0433,-0.045,-0.0091,-0.839,1,-0.808,0.119,0.799,0.511,0.774,0.79,0.211,-0.777
V2_pop,-0.0398,0.0317,0.0077,0.977,-0.808,1,-0.102,-0.755,-0.518,-0.76,-0.728,-0.201,0.734
omega_Cl,0.0192,-0.0207,-0.0182,-0.123,0.119,-0.102,1,0.116,0.0293,0.11,0.129,0.0631,-0.146
omega_V1,0.0393,-0.0533,-0.00919,-0.803,0.799,-0.755,0.116,1,0.574,0.726,0.979,0.219,-0.809
corr_V2_V1,-0.00167,0.000136,0.025,-0.481,0.511,-0.518,0.0293,0.574,1,0.517,0.463,0.117,-0.409
omega_Q,0.0353,-0.0387,-0.00512,-0.784,0.774,-0.76,0.11,0.726,0.517,1,0.708,0.2,-0.726
omega_V2,0.0435,-0.0675,-0.0147,-0.806,0.79,-0.728,0.129,0.979,0.463,0.708,1,0.225,-0.83
a1,-0.00149,-0.0214,0.00715,-0.222,0.211,-0.201,0.0631,0.219,0.117,0.2,0.225,1,-0.257
a2,-0.0345,0.0671,0.00749,0.8,-0.777,0.734,-0.146,-0.809,-0.409,-0.726,-0.83,-0.257,1
