Cl_pop,1,0.116,-0.00111,0.035,0.00405,0,0,0,0,0,0,0
beta_Cl_logtCLCRMLMIN,0.116,1,0.00491,-0.00259,0.0123,0,0,0,0,0,0,0
V1_pop,-0.00111,0.00491,1,-0.217,0.634,0,0,0,0,0,0,0
Q_pop,0.035,-0.00259,-0.217,1,-0.167,0,0,0,0,0,0,0
V2_pop,0.00405,0.0123,0.634,-0.167,1,0,0,0,0,0,0,0
omega_Cl,0,0,0,0,0,1,0.000193,-0.00238,-0.000314,0.00106,-0.000186,-0.00793
omega_V1,0,0,0,0,0,0.000193,1,0.00529,-0.0493,0.4,-0.000863,-0.0368
corr_V2_V1,0,0,0,0,0,-0.00238,0.00529,1,0.00715,-0.544,0.00859,0.367
omega_Q,0,0,0,0,0,-0.000314,-0.0493,0.00715,1,-0.035,-0.00305,-0.13
omega_V2,0,0,0,0,0,0.00106,0.4,-0.544,-0.035,1,-0.00496,-0.212
a1,0,0,0,0,0,-0.000186,-0.000863,0.00859,-0.00305,-0.00496,1,-0.0138
a2,0,0,0,0,0,-0.00793,-0.0368,0.367,-0.13,-0.212,-0.0138,1
