Cl_pop,1,0.115,0.00628,0.00801,0.00313,0,0,0,0,0,0,0
beta_Cl_logtCLCRMLMIN,0.115,1,0.0163,-0.00948,0.000483,0,0,0,0,0,0,0
V1_pop,0.00628,0.0163,1,-0.25,0.151,0,0,0,0,0,0,0
Q_pop,0.00801,-0.00948,-0.25,1,0.23,0,0,0,0,0,0,0
V2_pop,0.00313,0.000483,0.151,0.23,1,0,0,0,0,0,0,0
omega_Cl,0,0,0,0,0,1,-5.23e-8,0.00179,0.000151,-0.00183,-8.92e-5,-0.00665
omega_V1,0,0,0,0,0,-5.23e-8,1,-0.0684,-0.0393,0.00301,-0.00049,-0.0366
corr_V2_V1,0,0,0,0,0,0.00179,-0.0684,1,0.173,-0.418,0.00292,0.218
omega_Q,0,0,0,0,0,0.000151,-0.0393,0.173,1,-0.0546,4.02e-5,0.003
omega_V2,0,0,0,0,0,-0.00183,0.00301,-0.418,-0.0546,1,-0.00159,-0.118
a1,0,0,0,0,0,-8.92e-5,-0.00049,0.00292,4.02e-5,-0.00159,1,-0.0196
a2,0,0,0,0,0,-0.00665,-0.0366,0.218,0.003,-0.118,-0.0196,1
