Cl_pop,1,-0.0223,-0.974,0.0185,-0.0101,0.00884,-0.00789,-0.0116,-0.0316,-0.00351,0.00043,-0.0292,0.0248
beta_Cl_logtWTKG,-0.0223,1,0.0409,-0.0246,0.0421,-0.0339,-0.00244,-0.0381,-0.00535,-0.0637,-0.0399,-0.0215,0.0534
beta_Cl_tCLCRMLMIN,-0.974,0.0409,1,-0.0228,0.0307,-0.0214,0.000571,-0.0168,0.024,-0.0322,-0.0252,0.0141,0.00857
V1_pop,0.0185,-0.0246,-0.0228,1,-0.418,0.933,0.0134,0.14,-0.12,0.321,0.324,-0.0496,-0.116
Q_pop,-0.0101,0.0421,0.0307,-0.418,1,-0.446,-0.0816,-0.443,0.0306,-0.515,-0.51,-0.104,0.389
V2_pop,0.00884,-0.0339,-0.0214,0.933,-0.446,1,0.0749,0.322,-0.0656,0.484,0.409,0.0551,-0.304
omega_Cl,-0.00789,-0.00244,0.000571,0.0134,-0.0816,0.0749,1,0.148,0.0596,0.164,0.113,0.114,-0.201
omega_V1,-0.0116,-0.0381,-0.0168,0.14,-0.443,0.322,0.148,1,0.321,0.631,0.933,0.237,-0.591
corr_V2_V1,-0.0316,-0.00535,0.024,-0.12,0.0306,-0.0656,0.0596,0.321,1,0.0623,0.224,0.115,-0.172
omega_Q,-0.00351,-0.0637,-0.0322,0.321,-0.515,0.484,0.164,0.631,0.0623,1,0.62,0.241,-0.735
omega_V2,0.00043,-0.0399,-0.0252,0.324,-0.51,0.409,0.113,0.933,0.224,0.62,1,0.156,-0.505
a1,-0.0292,-0.0215,0.0141,-0.0496,-0.104,0.0551,0.114,0.237,0.115,0.241,0.156,1,-0.347
a2,0.0248,0.0534,0.00857,-0.116,0.389,-0.304,-0.201,-0.591,-0.172,-0.735,-0.505,-0.347,1
