Cl_pop,1,-0.0827,-0.978,-0.00697,0.00491,-0.00758,-0.0131,-0.0106,0.00101,0.0115
beta_Cl_centeredCLCR,-0.0827,1,-0.12,0.0162,-0.0126,0.0274,0.0113,-0.0125,-0.00676,-0.00372
beta_Cl_centeredHCM,-0.978,-0.12,1,0.00268,0.00109,-0.00235,0.00983,0.0129,0.00142,-0.0089
V1_pop,-0.00697,0.0162,0.00268,1,-0.319,0.331,0.0185,0.0336,-0.273,-0.1
Q_pop,0.00491,-0.0126,0.00109,-0.319,1,-0.365,-0.0197,-0.0753,0.285,0.127
V2_pop,-0.00758,0.0274,-0.00235,0.331,-0.365,1,0.0626,0.00836,-0.136,-0.28
omega_Cl,-0.0131,0.0113,0.00983,0.0185,-0.0197,0.0626,1,0.0136,0.0134,-0.0388
omega_V1,-0.0106,-0.0125,0.0129,0.0336,-0.0753,0.00836,0.0136,1,-0.0958,-0.0971
omega_Q,0.00101,-0.00676,0.00142,-0.273,0.285,-0.136,0.0134,-0.0958,1,0.0203
b,0.0115,-0.00372,-0.0089,-0.1,0.127,-0.28,-0.0388,-0.0971,0.0203,1
