Cl_pop,1,-0.0084363,0.039199,-0.020232,-0.0031116,0.013444,0.02102,0.0075031,0.011523,-0.0097239,0.0014828
V1_pop,-0.0084363,1,-0.22261,0.86648,-0.0077545,-0.019877,0.04876,-0.13208,-0.034473,-0.027631,0.069569
Q_pop,0.039199,-0.22261,1,-0.27292,0.0093441,0.078342,0.099495,0.25761,0.072545,-0.0048899,-0.09256
V2_pop,-0.020232,0.86648,-0.27292,1,0.022808,-0.25932,-0.40084,-0.13815,-0.24897,0.021326,0.10081
omega_Cl,-0.0031116,-0.0077545,0.0093441,0.022808,1,-0.044849,-0.073741,0.019809,-0.039168,0.027664,-0.027989
omega_V1,0.013444,-0.019877,0.078342,-0.25932,-0.044849,1,0.63059,-0.11435,0.96959,-0.05323,-0.096147
corr_V2_V1,0.02102,0.04876,0.099495,-0.40084,-0.073741,0.63059,1,-0.064279,0.56371,-0.10377,-0.039056
omega_Q,0.0075031,-0.13208,0.25761,-0.13815,0.019809,-0.11435,-0.064279,1,-0.10388,0.031363,-0.091154
omega_V2,0.011523,-0.034473,0.072545,-0.24897,-0.039168,0.96959,0.56371,-0.10388,1,-0.032037,-0.11212
a1,-0.0097239,-0.027631,-0.0048899,0.021326,0.027664,-0.05323,-0.10377,0.031363,-0.032037,1,-0.097624
a2,0.0014828,0.069569,-0.09256,0.10081,-0.027989,-0.096147,-0.039056,-0.091154,-0.11212,-0.097624,1
