Cl_pop,1,-0.19667,0.43623,-0.81126,-0.21262,0.43401,0.62991,0.38366,-0.81265,-0.10959,-0.33806
V1_pop,-0.19667,1,-0.3216,0.29669,-0.04592,0.15506,0.18066,-0.4294,0.22191,-0.027087,0.18064
Q_pop,0.43623,-0.3216,1,-0.52466,-0.094143,0.35618,0.4021,0.38208,-0.46661,-0.051457,-0.36374
V2_pop,-0.81126,0.29669,-0.52466,1,0.18147,-0.51636,-0.74598,-0.43772,0.95505,0.12223,0.41705
omega_Cl,-0.21262,-0.04592,-0.094143,0.18147,1,-0.20611,-0.2537,-0.023636,0.18353,0.058391,0.053365
omega_V1,0.43401,0.15506,0.35618,-0.51636,-0.20611,1,0.77549,0.036844,-0.48637,-0.096309,-0.30022
corr_V2_V1,0.62991,0.18066,0.4021,-0.74598,-0.2537,0.77549,1,0.12946,-0.74624,-0.13928,-0.34365
omega_Q,0.38366,-0.4294,0.38208,-0.43772,-0.023636,0.036844,0.12946,1,-0.465,-0.025428,-0.26318
omega_V2,-0.81265,0.22191,-0.46661,0.95505,0.18353,-0.48637,-0.74624,-0.465,1,0.12493,0.39152
a1,-0.10959,-0.027087,-0.051457,0.12223,0.058391,-0.096309,-0.13928,-0.025428,0.12493,1,-0.045534
a2,-0.33806,0.18064,-0.36374,0.41705,0.053365,-0.30022,-0.34365,-0.26318,0.39152,-0.045534,1
