Cl_pop,1,-0.0242,-0.974,-0.012,0.0148,-0.0155,-0.0153,0.00869,0.0159,0.00471,-0.00687,-0.0104,0.00446
beta_Cl_logtWTKG,-0.0242,1,0.0403,0.0157,-0.014,0.0161,0.00419,-0.0119,-0.0183,0.00599,-0.00207,-0.00812,0.00507
beta_Cl_tCLCRMLMIN,-0.974,0.0403,1,0.0112,-0.00687,0.0186,0.012,-0.00306,-0.0206,-0.0109,0.0128,0.00793,-0.00238
V1_pop,-0.012,0.0157,0.0112,1,-0.268,0.901,0.00489,-0.0931,-0.0905,-0.107,0.0537,-0.054,0.136
Q_pop,0.0148,-0.014,-0.00687,-0.268,1,-0.244,-0.00357,0.119,0.0471,0.0486,0.0523,0.0194,-0.0806
V2_pop,-0.0155,0.0161,0.0186,0.901,-0.244,1,-0.0185,0.0415,-0.214,-0.227,0.166,-0.0469,0.0855
omega_Cl,-0.0153,0.00419,0.012,0.00489,-0.00357,-0.0185,1,-0.0154,0.0286,0.0208,-0.0244,0.0377,-0.0467
omega_V1,0.00869,-0.0119,-0.00306,-0.0931,0.119,0.0415,-0.0154,1,0.267,-0.208,0.866,0.0348,-0.177
corr_V2_V1,0.0159,-0.0183,-0.0206,-0.0905,0.0471,-0.214,0.0286,0.267,1,0.0164,0.1,0.0637,-0.0725
omega_Q,0.00471,0.00599,-0.0109,-0.107,0.0486,-0.227,0.0208,-0.208,0.0164,1,-0.303,0.0325,-0.0713
omega_V2,-0.00687,-0.00207,0.0128,0.0537,0.0523,0.166,-0.0244,0.866,0.1,-0.303,1,-0.0278,-0.0258
a1,-0.0104,-0.00812,0.00793,-0.054,0.0194,-0.0469,0.0377,0.0348,0.0637,0.0325,-0.0278,1,-0.131
a2,0.00446,0.00507,-0.00238,0.136,-0.0806,0.0855,-0.0467,-0.177,-0.0725,-0.0713,-0.0258,-0.131,1
