Cl_pop,1,0.116,-0.00102,0.042,0.00618,0,0,0,0,0,0,0
beta_Cl_logtCLCRMLMIN,0.116,1,0.00492,-0.00125,0.0132,0,0,0,0,0,0,0
V1_pop,-0.00102,0.00492,1,-0.294,0.596,0,0,0,0,0,0,0
Q_pop,0.042,-0.00125,-0.294,1,-0.221,0,0,0,0,0,0,0
V2_pop,0.00618,0.0132,0.596,-0.221,1,0,0,0,0,0,0,0
omega_Cl,0,0,0,0,0,1,0.000326,-0.00266,-0.000482,0.00127,-0.000289,-0.00881
omega_V1,0,0,0,0,0,0.000326,1,-0.00674,-0.0821,0.351,-0.00157,-0.048
corr_V2_V1,0,0,0,0,0,-0.00266,-0.00674,1,-0.0177,-0.592,0.012,0.365
omega_Q,0,0,0,0,0,-0.000482,-0.0821,-0.0177,1,-0.0359,-0.0053,-0.162
omega_V2,0,0,0,0,0,0.00127,0.351,-0.592,-0.0359,1,-0.00742,-0.227
a1,0,0,0,0,0,-0.000289,-0.00157,0.012,-0.0053,-0.00742,1,-0.0136
a2,0,0,0,0,0,-0.00881,-0.048,0.365,-0.162,-0.227,-0.0136,1
