Cl_pop,1,0.111,0.0272,0.000985,-0.0592,0,0,0,0,0,0,0
beta_Cl_logtCLCRMLMIN,0.111,1,0.000294,-0.0014,0.0393,0,0,0,0,0,0,0
V1_pop,0.0272,0.000294,1,-0.0938,0.21,0,0,0,0,0,0,0
Q_pop,0.000985,-0.0014,-0.0938,1,0.115,0,0,0,0,0,0,0
V2_pop,-0.0592,0.0393,0.21,0.115,1,0,0,0,0,0,0,0
omega_Cl,0,0,0,0,0,1,0.00078,0.0116,0.000707,-0.00646,-7.01e-5,-0.00547
omega_V1,0,0,0,0,0,0.00078,1,0.0401,-0.0054,0.0434,-0.000312,-0.0244
corr_V2_V1,0,0,0,0,0,0.0116,0.0401,1,0.0742,-0.435,0.0024,0.187
omega_Q,0,0,0,0,0,0.000707,-0.0054,0.0742,1,-0.0239,-0.000175,-0.0137
omega_V2,0,0,0,0,0,-0.00646,0.0434,-0.435,-0.0239,1,-0.0013,-0.102
a1,0,0,0,0,0,-7.01e-5,-0.000312,0.0024,-0.000175,-0.0013,1,-0.0205
a2,0,0,0,0,0,-0.00547,-0.0244,0.187,-0.0137,-0.102,-0.0205,1
