Cl_pop,1,0.116,-0.0016,0.0422,0.0125,0,0,0,0,0,0,0
beta_Cl_logtCLCRMLMIN,0.116,1,0.00407,-0.000675,0.0136,0,0,0,0,0,0,0
V1_pop,-0.0016,0.00407,1,-0.299,0.577,0,0,0,0,0,0,0
Q_pop,0.0422,-0.000675,-0.299,1,-0.186,0,0,0,0,0,0,0
V2_pop,0.0125,0.0136,0.577,-0.186,1,0,0,0,0,0,0,0
omega_Cl,0,0,0,0,0,1,0.00026,-0.00246,-0.000391,0.00111,-0.000267,-0.00848
omega_V1,0,0,0,0,0,0.00026,1,-0.00744,-0.0854,0.334,-0.00117,-0.0372
corr_V2_V1,0,0,0,0,0,-0.00246,-0.00744,1,-0.022,-0.595,0.0115,0.365
omega_Q,0,0,0,0,0,-0.000391,-0.0854,-0.022,1,-0.0211,-0.0056,-0.178
omega_V2,0,0,0,0,0,0.00111,0.334,-0.595,-0.0211,1,-0.00722,-0.229
a1,0,0,0,0,0,-0.000267,-0.00117,0.0115,-0.0056,-0.00722,1,-0.0128
a2,0,0,0,0,0,-0.00848,-0.0372,0.365,-0.178,-0.229,-0.0128,1
