Cl_pop,1,0.01564,0.016693,0.057341,-0.018236,-0.026313,-0.052685,-0.014213,-0.012242,-0.028949,0.057025
V1_pop,0.01564,1,-0.27787,0.57737,-0.074838,-0.15335,-0.27021,-0.22161,-0.063227,-0.14462,0.34251
Q_pop,0.016693,-0.27787,1,-0.23098,0.045561,0.025759,0.13949,0.26266,-0.001127,0.069574,-0.19731
V2_pop,0.057341,0.57737,-0.23098,1,-0.20984,-0.26407,-0.80427,-0.38876,-0.063473,-0.34085,0.84577
omega_Cl,-0.018236,-0.074838,0.045561,-0.20984,1,0.046482,0.17219,0.097691,0.0021101,0.095382,-0.20065
omega_V1,-0.026313,-0.15335,0.025759,-0.26407,0.046482,1,0.36983,-0.033727,0.95635,0.10342,-0.27442
corr_V2_V1,-0.052685,-0.27021,0.13949,-0.80427,0.17219,0.36983,1,0.25767,0.23756,0.27217,-0.70897
omega_Q,-0.014213,-0.22161,0.26266,-0.38876,0.097691,-0.033727,0.25767,1,-0.11407,0.14601,-0.35881
omega_V2,-0.012242,-0.063227,-0.001127,-0.063473,0.0021101,0.95635,0.23756,-0.11407,1,0.0251,-0.098059
a1,-0.028949,-0.14462,0.069574,-0.34085,0.095382,0.10342,0.27217,0.14601,0.0251,1,-0.34676
a2,0.057025,0.34251,-0.19731,0.84577,-0.20065,-0.27442,-0.70897,-0.35881,-0.098059,-0.34676,1
