Cl_pop,1,-0.0212,-0.974,0.00409,0.00213,-0.00573,-0.00683,-0.00808,-0.036,-0.000802,-0.00869,-0.0183,0.0218
beta_Cl_logtWTKG,-0.0212,1,0.0368,0.00536,-0.00742,-0.00287,-0.00505,-0.0208,-0.0519,0.00761,-0.0189,-0.00825,-0.00326
beta_Cl_tCLCRMLMIN,-0.974,0.0368,1,-0.00394,0.00476,0.0068,0.00673,0.0106,0.0383,-0.000441,0.0108,0.0158,-0.0184
V1_pop,0.00409,0.00536,-0.00394,1,-0.309,0.954,0.00389,-0.127,-0.0599,-0.102,-0.154,-0.0271,0.0984
Q_pop,0.00213,-0.00742,0.00476,-0.309,1,-0.309,0.00586,0.159,0.0248,0.123,0.149,0.0109,-0.0848
V2_pop,-0.00573,-0.00287,0.0068,0.954,-0.309,1,-0.00419,-0.0835,0.13,-0.0957,-0.091,-0.0214,0.119
omega_Cl,-0.00683,-0.00505,0.00673,0.00389,0.00586,-0.00419,1,0.000835,-0.036,0.00639,0.00129,0.0371,-0.0666
omega_V1,-0.00808,-0.0208,0.0106,-0.127,0.159,-0.0835,0.000835,1,0.422,-0.165,0.971,0.0237,-0.0941
corr_V2_V1,-0.036,-0.0519,0.0383,-0.0599,0.0248,0.13,-0.036,0.422,1,-0.0733,0.444,0.0222,0.0994
omega_Q,-0.000802,0.00761,-0.000441,-0.102,0.123,-0.0957,0.00639,-0.165,-0.0733,1,-0.137,0.0249,-0.109
omega_V2,-0.00869,-0.0189,0.0108,-0.154,0.149,-0.091,0.00129,0.971,0.444,-0.137,1,0.0232,-0.101
a1,-0.0183,-0.00825,0.0158,-0.0271,0.0109,-0.0214,0.0371,0.0237,0.0222,0.0249,0.0232,1,-0.129
a2,0.0218,-0.00326,-0.0184,0.0984,-0.0848,0.119,-0.0666,-0.0941,0.0994,-0.109,-0.101,-0.129,1
