Cl_abscissa,Cl_cdf,V1_abscissa,V1_cdf,Q_abscissa,Q_cdf,V2_abscissa,V2_cdf,split
1.82886,0,8.38428,0,1.03933,0,7.91442,0,All
2.47097,0.0714286,13.1008,0.0714286,1.83246,0.0714286,24.4063,0.0714286,All
3.28521,0.142857,17.0165,0.142857,2.35847,0.142857,25.0606,0.142857,All
4.46539,0.214286,18.2184,0.214286,2.35988,0.214286,27.1941,0.214286,All
4.88123,0.285714,19.7544,0.285714,2.86166,0.285714,27.625,0.285714,All
4.89567,0.357143,19.8682,0.357143,4.70733,0.357143,28.164,0.357143,All
4.92222,0.428571,21.6771,0.428571,5.07399,0.428571,28.6813,0.428571,All
5.24947,0.5,23.1353,0.5,5.08673,0.5,29.0152,0.5,All
5.6498,0.571429,23.3498,0.571429,5.75947,0.571429,30.3147,0.571429,All
5.72535,0.642857,23.6629,0.642857,5.78271,0.642857,30.6855,0.642857,All
5.84675,0.714286,24.3319,0.714286,6.86261,0.714286,31.2154,0.714286,All
5.98786,0.785714,24.7251,0.785714,6.99405,0.785714,32.6695,0.785714,All
6.33343,0.857143,24.7499,0.857143,7.35543,0.857143,34.5273,0.857143,All
6.45506,0.928571,24.9233,0.928571,8.31983,0.928571,35.7091,0.928571,All
6.51251,1,31.706,1,12.1397,1,76.4122,1,All
13.978,1,56.1689,1,22.7309,1,117.758,1,All
