Cl_pop,1,-0.914,-0.234,0.0913,-0.341,-0.0496,-0.2,0.315,-0.332,0.142
beta_Cl_centeredCLCR,-0.914,1,0.0112,-0.0268,-0.00251,0.0696,-0.0227,0.00499,-0.0142,0.0241
V1_pop,-0.234,0.0112,1,-0.34,0.646,-0.0293,0.36,-0.635,0.615,-0.203
Q_pop,0.0913,-0.0268,-0.34,1,-0.199,-0.0184,0.0153,0.215,-0.121,-0.104
V2_pop,-0.341,-0.00251,0.646,-0.199,1,-0.0649,0.613,-0.895,0.966,-0.446
omega_Cl,-0.0496,0.0696,-0.0293,-0.0184,-0.0649,1,-0.0719,0.084,-0.0856,0.0253
omega_V1,-0.2,-0.0227,0.36,0.0153,0.613,-0.0719,1,-0.604,0.656,-0.424
omega_Q,0.315,0.00499,-0.635,0.215,-0.895,0.084,-0.604,1,-0.915,0.412
omega_V2,-0.332,-0.0142,0.615,-0.121,0.966,-0.0856,0.656,-0.915,1,-0.493
b,0.142,0.0241,-0.203,-0.104,-0.446,0.0253,-0.424,0.412,-0.493,1
