Cl_pop,1,-0.01126,0.031738,-0.014061,0.0064826,-0.015855,-0.014919,0.010901,-0.015541,-0.0097736,0.015038
V1_pop,-0.01126,1,-0.30118,0.9709,-0.0074403,0.087594,0.13063,-0.18467,0.084605,-0.0076599,0.041552
Q_pop,0.031738,-0.30118,1,-0.35254,0.017021,-0.25683,-0.32405,0.3422,-0.23517,-0.018883,0.013
V2_pop,-0.014061,0.9709,-0.35254,1,-0.010953,0.20328,0.30305,-0.22902,0.18983,0.0063325,0.0049801
omega_Cl,0.0064826,-0.0074403,0.017021,-0.010953,1,-0.020959,-0.02133,0.019815,-0.020748,0.018438,-0.027618
omega_V1,-0.015855,0.087594,-0.25683,0.20328,-0.020959,1,0.74712,-0.2973,0.98458,0.045774,-0.17453
corr_V2_V1,-0.014919,0.13063,-0.32405,0.30305,-0.02133,0.74712,1,-0.28253,0.67915,0.054231,-0.15678
omega_Q,0.010901,-0.18467,0.3422,-0.22902,0.019815,-0.2973,-0.28253,1,-0.29517,-0.0064685,-0.01057
omega_V2,-0.015541,0.084605,-0.23517,0.18983,-0.020748,0.98458,0.67915,-0.29517,1,0.043207,-0.17143
a1,-0.0097736,-0.0076599,-0.018883,0.0063325,0.018438,0.045774,0.054231,-0.0064685,0.043207,1,-0.097885
a2,0.015038,0.041552,0.013,0.0049801,-0.027618,-0.17453,-0.15678,-0.01057,-0.17143,-0.097885,1
