Cl_pop,1,-0.01143,0.032111,-0.012345,-0.0099473,0.0069999,0.020282,0.00034087,0.0067198,-0.0086472,0.013228
V1_pop,-0.01143,1,-0.25311,0.9433,0.0051824,-0.071936,-0.046478,-0.054209,-0.062762,-0.017328,0.053172
Q_pop,0.032111,-0.25311,1,-0.22511,0.0014238,0.046399,0.036883,0.12914,0.065256,0.0046069,-0.03928
V2_pop,-0.012345,0.9433,-0.22511,1,0.013293,-0.16044,-0.1317,0.041386,-0.097623,-0.0026526,0.030916
omega_Cl,-0.0099473,0.0051824,0.0014238,0.013293,1,-0.026675,-0.014301,0.022914,-0.023035,0.019981,-0.034803
omega_V1,0.0069999,-0.071936,0.046399,-0.16044,-0.026675,1,0.41869,-0.2667,0.96762,-0.011794,-0.025347
corr_V2_V1,0.020282,-0.046478,0.036883,-0.1317,-0.014301,0.41869,1,-0.18027,0.38422,-0.05272,0.082397
omega_Q,0.00034087,-0.054209,0.12914,0.041386,0.022914,-0.2667,-0.18027,1,-0.21418,0.028109,-0.075923
omega_V2,0.0067198,-0.062762,0.065256,-0.097623,-0.023035,0.96762,0.38422,-0.21418,1,-0.0048533,-0.030333
a1,-0.0086472,-0.017328,0.0046069,-0.0026526,0.019981,-0.011794,-0.05272,0.028109,-0.0048533,1,-0.091974
a2,0.013228,0.053172,-0.03928,0.030916,-0.034803,-0.025347,0.082397,-0.075923,-0.030333,-0.091974,1
